symbol,trade_count,win_rate,net_pnl
1,107,34.57943925233645,-170.304002410633
10,106,47.16981132075472,-31.85665863817522
2,105,43.80952380952381,-42.04569295938555
3,131,53.43511450381679,32.01751392915635
4,128,53.90625,56.78091095577882
5,117,47.008547008547005,-23.325303715012094
6,111,51.35135135135135,0.5394221947542599
7,103,59.22330097087378,85.78773606302687
8,99,50.505050505050505,4.452081880937895
9,56,51.78571428571429,16.529662682869866
