feature,fuzzy_value,split,num_trades,total_return_pct,win_rate,sharpe_ratio
amihud_illiquidity_20,Low,train,89,9.275526349246773,0.48314606741573035,0.14191894177181272
amihud_illiquidity_20,Very Low,train,221,42.36653424042055,0.5067873303167421,0.23042039960991137
amihud_illiquidity_20,Medium,train,71,0.9527354065645042,0.38028169014084506,0.006506778701120705
amihud_illiquidity_20,High,train,329,0.3925504005375565,0.40425531914893614,-0.008601179903859758
amihud_illiquidity_20,Very High,train,93,12.105777160567962,0.5053763440860215,0.17737501747362402
range_compression_20_100,Medium,train,107,15.252113140649245,0.48598130841121495,0.20538939439912465
range_compression_20_100,Low,train,112,11.280178517739307,0.48214285714285715,0.16382862029975512
range_compression_20_100,Very Low,train,309,21.12297274966181,0.41423948220064727,0.10153476982481506
range_compression_20_100,High,train,70,0.4835031881027683,0.37142857142857144,-0.004925354407795725
range_compression_20_100,Very High,train,205,16.954355961184213,0.4975609756097561,0.12766035741001944
downside_semivol_20,Very Low,train,146,10.243504984703495,0.5068493150684932,0.12661721806360515
downside_semivol_20,Medium,train,145,19.78344393588973,0.45517241379310347,0.20006519157360333
downside_semivol_20,Low,train,117,1.300588622837586,0.3504273504273504,-0.023790483574857847
downside_semivol_20,High,train,160,28.95773817330289,0.4875,0.2635561867885207
downside_semivol_20,Very High,train,235,4.807847840603651,0.43829787234042555,0.03423433141272228
dmi_balance_14,Bullish,train,0,0.0,0.0,0.0
dmi_balance_14,Strong Bullish,train,0,0.0,0.0,0.0
dmi_balance_14,Neutral Positive,train,519,36.88881148308153,0.43545279383429675,0.1078818070306319
dmi_balance_14,Weak Bearish,train,284,28.204312074255807,0.4788732394366197,0.14470593500892898
dmi_balance_14,Extreme Bullish,train,0,0.0,0.0,0.0
dmi_balance_14,Bearish,train,0,0.0,0.0,0.0
dmi_balance_14,Strong Bearish,train,0,0.0,0.0,0.0
dmi_balance_14,Weak Bullish,train,0,0.0,0.0,0.0
dmi_balance_14,Neutral Negative,train,0,0.0,0.0,0.0
dmi_balance_14,Extreme Bearish,train,0,0.0,0.0,0.0
drawdown_from_peak_60,Very Low,train,150,12.7974194036207,0.5066666666666667,0.14334875246116144
drawdown_from_peak_60,Medium,train,165,24.673302817593427,0.509090909090909,0.20460167693412293
drawdown_from_peak_60,Low,train,189,-2.3794998615813334,0.38095238095238093,-0.021931657466393945
drawdown_from_peak_60,High,train,107,14.93548731258084,0.4672897196261682,0.21931670145312915
drawdown_from_peak_60,Very High,train,192,15.066413885123712,0.4166666666666667,0.1124885871168544
bb_width_rel_20,Low,train,44,2.867767746399762,0.4772727272727273,0.11884294820715467
bb_width_rel_20,Very Low,train,143,20.440639097983784,0.5174825174825175,0.20026431981802062
bb_width_rel_20,Medium,train,547,34.962592892792806,0.4296160877513711,0.09569333980694476
bb_width_rel_20,High,train,12,-0.3901606951407638,0.4166666666666667,0.03030220699853454
bb_width_rel_20,Very High,train,57,7.212284515301754,0.47368421052631576,0.16821709586239184
