feature,fuzzy_value,split,num_trades,total_return_pct,win_rate,sharpe_ratio
close_location_value,Very Low,train,148,10.199841575879521,0.36486486486486486,0.12228429466850567
close_location_value,Medium,train,275,8.553798665286443,0.3709090909090909,0.09190479705707008
body_to_tr,Low,train,130,-2.721662812660639,0.3076923076923077,-0.0423099089557503
body_to_tr,Very High,train,0,0.0,0.0,0.0
body_to_tr,Very Low,train,397,2.615359087653207,0.3224181360201511,0.016633811201528802
body_to_tr,High,train,6,-0.3072283570469475,0.16666666666666666,-0.2916059217599021
body_to_tr,Medium,train,58,1.1129002217465473,0.3793103448275862,0.09950418372803017
mom_stoch_rsi_14_14_3,High,train,73,3.5685973592831233,0.3835616438356164,0.10708708641537816
mom_stoch_rsi_14_14_3,Medium,train,63,-1.7064201672675356,0.2698412698412698,-0.056353078156355575
mom_stoch_rsi_14_14_3,Very Low,train,194,-16.678233303641854,0.25257731958762886,-0.21514267457539513
mom_stoch_rsi_14_14_3,Very High,train,196,7.98250964487832,0.3469387755102041,0.08996828801881902
mom_stoch_rsi_14_14_3,Low,train,65,7.532914606440114,0.4461538461538462,0.22747029070770683
ema_slope_atr_20_5,Extreme Bullish,train,164,-11.362696917524783,0.25,-0.16835186651324766
ema_slope_atr_20_5,Strong Bullish,train,31,5.206350519452247,0.5161290322580645,0.3315245863527566
ema_slope_atr_20_5,Bullish,train,30,4.579566559579403,0.5,0.29731651180845586
ema_slope_atr_20_5,Neutral Positive,train,30,0.8434495730454161,0.3333333333333333,0.05818392409679689
ema_slope_atr_20_5,Weak Bearish,train,36,0.7615903656765474,0.3333333333333333,0.04743838324663439
ema_slope_atr_20_5,Bearish,train,37,3.2580823123732303,0.40540540540540543,0.19483578455011727
ema_slope_atr_20_5,Weak Bullish,train,40,3.2492807265758548,0.4,0.14816431965868668
ema_slope_atr_20_5,Strong Bearish,train,36,-0.0028605046025679927,0.3055555555555556,0.0015294036740333729
ema_slope_atr_20_5,Extreme Bearish,train,158,-4.560269080399724,0.2911392405063291,-0.07328572961933726
ema_slope_atr_20_5,Neutral Negative,train,29,-1.2731254144834563,0.3103448275862069,-0.08743418767031469
rsi_hidden_div_flag,Positive (1),train,54,-2.615392314487377,0.2962962962962963,-0.08749917555299366
rsi_hidden_div_flag,Neutral (0),train,493,1.7906980955653315,0.3225152129817444,0.010239154442225498
rsi_hidden_div_flag,Negative (-1),train,44,1.5240623586142141,0.36363636363636365,0.07390738674107769
ret_autocorr_1_30,Extreme Bearish,train,153,4.958433309250895,0.29411764705882354,0.07276290069110021
ret_autocorr_1_30,Strong Bearish,train,32,3.2274117017722133,0.4375,0.2130407828167441
ret_autocorr_1_30,Neutral Positive,train,49,-5.142368888103698,0.1836734693877551,-0.2550331916962207
ret_autocorr_1_30,Bearish,train,28,-3.0220752360965006,0.25,-0.2538457787239442
ret_autocorr_1_30,Neutral Negative,train,39,2.1150021831916477,0.38461538461538464,0.1144396145822221
ret_autocorr_1_30,Strong Bullish,train,29,-1.0096117511290101,0.3793103448275862,-0.09035549652155243
ret_autocorr_1_30,Extreme Bullish,train,135,-3.0039694720995707,0.31851851851851853,-0.05196451042574342
ret_autocorr_1_30,Weak Bearish,train,43,2.5732009075511995,0.4418604651162791,0.13717188336206254
ret_autocorr_1_30,Bullish,train,49,0.17036839999978057,0.3469387755102041,0.009985900408352361
ret_autocorr_1_30,Weak Bullish,train,34,-0.1670230146447892,0.3235294117647059,-0.0093714603753293
dollar_vol_rel_20,Very Low,train,209,-1.3624026662309323,0.3014354066985646,-0.011300018423180463
dollar_vol_rel_20,Medium,train,104,1.2939200267488697,0.375,0.0333785222781315
dollar_vol_rel_20,High,train,47,0.09168763509164984,0.3191489361702128,0.007851601258511903
dollar_vol_rel_20,Low,train,140,7.103702215526389,0.37857142857142856,0.12373329156115984
dollar_vol_rel_20,Very High,train,91,-6.42753907144381,0.23076923076923078,-0.13080724075277128
up_close_ratio_5,Medium,train,135,2.213849103281893,0.28888888888888886,0.036630319672026096
up_close_ratio_5,Very High,train,201,-2.555553250175642,0.3283582089552239,-0.0326949443423949
up_close_ratio_5,Very Low,train,255,1.0410722865859163,0.33725490196078434,0.012935163155164934
body_signed_to_tr,Strong Bearish,train,32,1.83944674702125,0.5,0.3015438699154829
