feature,fuzzy_value,split,num_trades,total_return_pct,win_rate,sharpe_ratio
amihud_illiquidity_20,Low,train,0,0.0,0.0,0.0
amihud_illiquidity_20,Very Low,train,0,0.0,0.0,0.0
amihud_illiquidity_20,Medium,train,0,0.0,0.0,0.0
amihud_illiquidity_20,High,train,0,0.0,0.0,0.0
amihud_illiquidity_20,Very High,train,335,3.8805985164283747,0.4746268656716418,0.02432678848417081
range_compression_20_100,Medium,train,31,-2.1671283586811088,0.5161290322580645,-0.08666945866310945
range_compression_20_100,Low,train,48,-2.0846224098487016,0.5,-0.05121980979146822
range_compression_20_100,Very Low,train,60,2.776001940007328,0.5,0.06256933939213873
range_compression_20_100,High,train,28,0.8520225464210576,0.5357142857142857,0.05555607273770237
range_compression_20_100,Very High,train,168,4.504324798529802,0.44047619047619047,0.07908082112373047
dmi_balance_14,Bullish,train,19,0.78240508249032,0.3157894736842105,0.12472790344508934
dmi_balance_14,Strong Bullish,train,23,0.3353637766572987,0.43478260869565216,0.06773955159320935
dmi_balance_14,Neutral Positive,train,25,0.002381698179147218,0.44,0.005005507020016979
dmi_balance_14,Weak Bearish,train,30,-0.7577371761363216,0.5333333333333333,-0.025223861383072553
dmi_balance_14,Extreme Bullish,train,31,1.3458165942674387,0.41935483870967744,0.2100352339382957
dmi_balance_14,Bearish,train,26,-2.2650380707722872,0.46153846153846156,-0.16768018962650025
dmi_balance_14,Strong Bearish,train,25,-1.5465643490504826,0.56,-0.0898384378944431
dmi_balance_14,Weak Bullish,train,31,-3.221679188999909,0.3225806451612903,-0.2072693453191446
dmi_balance_14,Neutral Negative,train,34,-3.803892291611665,0.38235294117647056,-0.19253593101367117
dmi_balance_14,Extreme Bearish,train,91,13.00954244140484,0.5934065934065934,0.1838538073252193
drawdown_from_peak_60,Very Low,train,101,-3.002008793440004,0.3564356435643564,-0.10078243272401344
drawdown_from_peak_60,Medium,train,70,-4.996227011152648,0.42857142857142855,-0.1038370802023244
drawdown_from_peak_60,Low,train,61,-2.2955985429645027,0.45901639344262296,-0.05904953192735455
drawdown_from_peak_60,High,train,35,5.9907544523484395,0.6857142857142857,0.2678666159719613
drawdown_from_peak_60,Very High,train,68,8.183678411637088,0.6029411764705882,0.15482833501463641
bb_width_rel_20,Low,train,56,3.4922809670473556,0.5178571428571429,0.09943598677859761
bb_width_rel_20,Very Low,train,185,-13.334628031818813,0.3837837837837838,-0.1168615994264202
bb_width_rel_20,Medium,train,38,8.499174828713151,0.6578947368421053,0.44170012240706236
bb_width_rel_20,High,train,17,-1.4417488884976957,0.5294117647058824,-0.1638787439919664
bb_width_rel_20,Very High,train,39,6.6655196409843755,0.6410256410256411,0.30010644695009825
channel_pos_20,Very High,train,118,1.6451252416482618,0.4915254237288136,0.03265479471043399
channel_pos_20,High,train,61,-5.786355122404169,0.36065573770491804,-0.14865059624551064
channel_pos_20,Low,train,44,6.873909737196074,0.5681818181818182,0.22321108083840918
channel_pos_20,Very Low,train,57,5.015315821456378,0.5789473684210527,0.12476202959868024
channel_pos_20,Medium,train,55,-3.8673971614681677,0.38181818181818183,-0.11779733771561914
efficiency_ratio_20,Medium,train,36,8.740377795577201,0.6666666666666666,0.34383629864603193
efficiency_ratio_20,Very High,train,20,7.934316387109484,0.85,0.8097077866195651
efficiency_ratio_20,High,train,24,-2.46823463755464,0.3333333333333333,-0.17070680491609652
efficiency_ratio_20,Low,train,62,-3.5699446493358185,0.3548387096774194,-0.08882132021406022
efficiency_ratio_20,Very Low,train,193,-6.75591637936785,0.45595854922279794,-0.060705119710306954
rsi_centered_14,Extreme Bullish,train,31,1.4446090375134575,0.4838709677419355,0.23614271955987756
rsi_centered_14,Strong Bullish,train,17,0.027570956531148542,0.23529411764705882,0.0010429944312532247
rsi_centered_14,Bullish,train,31,0.7093146320306284,0.6129032258064516,0.06409497742918206
rsi_centered_14,Weak Bullish,train,34,-4.539609929000309,0.3235294117647059,-0.2586574797820905
rsi_centered_14,Neutral Negative,train,42,-2.39110317918277,0.42857142857142855,-0.08863966372212335
rsi_centered_14,Weak Bearish,train,31,-0.2808027670286211,0.45161290322580644,0.0027475493273525584
rsi_centered_14,Bearish,train,33,3.494664332492472,0.5757575757575758,0.17882702794911803
rsi_centered_14,Extreme Bearish,train,57,7.526529196087706,0.6140350877192983,0.17798139412817815
rsi_centered_14,Neutral Positive,train,38,-4.130241028381019,0.3684210526315789,-0.18206665294676924
rsi_centered_14,Strong Bearish,train,21,2.019667265365683,0.47619047619047616,0.11689092624807723
upper_wick_to_tr,Very Low,train,164,-1.0211012189431867,0.4878048780487805,-0.0034791255935707
upper_wick_to_tr,Low,train,67,0.7226155311935561,0.4626865671641791,0.024797674841728578
upper_wick_to_tr,Very High,train,25,0.4434360259714892,0.36,0.09650281229209463
upper_wick_to_tr,Medium,train,61,3.492747173383616,0.5081967213114754,0.08910132881172439
upper_wick_to_tr,High,train,18,0.2429010048228985,0.4444444444444444,0.021926083476561265
return_skew_30,Bullish,train,21,-4.850295157610027,0.42857142857142855,-0.37156546432892423
return_skew_30,Weak Bullish,train,14,-0.25956444307750487,0.5,-0.02212438544859567
return_skew_30,Neutral Positive,train,16,-1.2390898717622412,0.375,-0.10792019383511924
return_skew_30,Neutral Negative,train,13,-0.4882193027051638,0.38461538461538464,-0.03976638894339843
return_skew_30,Weak Bearish,train,16,1.2112238816667766,0.5,0.08694757366258912
return_skew_30,Bearish,train,10,-0.2785519604477466,0.6,-0.04818211074202303
return_skew_30,Strong Bearish,train,10,-3.0639821324723115,0.3,-0.45071436596893333
return_skew_30,Strong Bullish,train,9,1.4316786851928918,0.5555555555555556,0.18863655042543923
return_skew_30,Extreme Bullish,train,32,6.994700551491455,0.625,0.3211087521480797
return_skew_30,Extreme Bearish,train,194,4.422698266152249,0.4639175257731959,0.05442631954766582
lower_wick_to_tr,Very High,train,95,-0.3341277336930527,0.5157894736842106,0.001842376172715419
lower_wick_to_tr,Low,train,40,-4.377537581633959,0.3,-0.20856930058618806
lower_wick_to_tr,Very Low,train,130,-1.6289757437050425,0.46153846153846156,-0.01929144014233231
lower_wick_to_tr,High,train,41,6.467054160116456,0.5609756097560976,0.2474864576659155
lower_wick_to_tr,Medium,train,29,3.754185415343975,0.5172413793103449,0.21253067695012112
up_close_ratio_5,Medium,train,49,-5.787676158447723,0.2857142857142857,-0.18540228807919626
up_close_ratio_5,Very High,train,195,9.591977644109562,0.5282051282051282,0.09697772483261236
up_close_ratio_5,Very Low,train,91,0.07629703076653743,0.46153846153846156,0.0034365457268753044
close_location_value,High,train,19,1.4407511671998074,0.5263157894736842,0.3677901403338324
close_location_value,Very High,train,255,2.045066011905946,0.5019607843137255,0.017242701175253883
close_location_value,Low,train,11,-0.046380282118853255,0.2727272727272727,0.0008254039162215508
close_location_value,Very Low,train,41,0.45464003145425336,0.36585365853658536,0.05832392454934869
close_location_value,Medium,train,9,-0.013478412012778794,0.3333333333333333,-0.015490352916310204
sign_flip_rate_20,Very High,train,108,-0.9260151224724069,0.4351851851851852,-0.00797367031928394
sign_flip_rate_20,High,train,60,-3.469230300400359,0.4166666666666667,-0.10376201880236352
sign_flip_rate_20,Medium,train,59,4.344972187162972,0.4745762711864407,0.11841971263808589
sign_flip_rate_20,Low,train,42,-7.528326326883181,0.35714285714285715,-0.29148140787490895
sign_flip_rate_20,Very Low,train,66,11.459198079021352,0.6666666666666666,0.3668906176030895
body_to_tr,Low,train,33,4.8198546325759715,0.6363636363636364,0.24760229530224193
body_to_tr,Very High,train,162,-3.2707109103267697,0.4382716049382716,-0.029293148003730864
body_to_tr,Very Low,train,66,-6.550486835452846,0.36363636363636365,-0.16023049325622002
body_to_tr,High,train,41,3.6804807300358315,0.5121951219512195,0.14961221569313238
body_to_tr,Medium,train,33,5.201460899596187,0.6666666666666666,0.3007286292774788
volume_percentile_60,Very Low,train,120,8.193796263863536,0.49166666666666664,0.11915562919848906
volume_percentile_60,Medium,train,33,1.7466588079735317,0.48484848484848486,0.10802444819853721
volume_percentile_60,High,train,40,-4.70739518408475,0.425,-0.18570174078432397
volume_percentile_60,Low,train,42,-1.7727510744610158,0.4523809523809524,-0.06308095999771411
volume_percentile_60,Very High,train,100,0.42028970313707353,0.48,0.010284412776931888
body_signed_to_tr,Strong Bearish,train,3,0.493911394475763,0.6666666666666666,0.6598288790738581
body_signed_to_tr,Extreme Bullish,train,185,0.1999606064259581,0.4756756756756757,0.0061140669522702475
body_signed_to_tr,Bullish,train,24,-0.6914065341453471,0.5416666666666666,-0.0397226485656549
body_signed_to_tr,Bearish,train,7,-0.95640368929697,0.2857142857142857,-0.33348676727549503
body_signed_to_tr,Weak Bearish,train,6,-1.211129195346846,0.16666666666666666,-0.28062609068582867
body_signed_to_tr,Strong Bullish,train,26,7.912616500972161,0.7692307692307693,0.5551622868011429
body_signed_to_tr,Neutral Negative,train,21,-3.7366560804822826,0.3333333333333333,-0.349412796384318
body_signed_to_tr,Extreme Bearish,train,39,0.8774410567876204,0.38461538461538464,0.11736296268144787
body_signed_to_tr,Weak Bullish,train,17,1.566252791014615,0.47058823529411764,0.14824617066536597
body_signed_to_tr,Neutral Positive,train,7,-0.5739883339762984,0.42857142857142855,-0.0792362850754811
macd_hist_atr,Strong Bullish,train,31,2.593939006564955,0.5806451612903226,0.16418842149805277
