split,win_rate,mdd_pct,total_return_pct,num_rules,num_conditions,sortino_ratio,profit_factor,sharpe_ratio
train,52.151462994836486,5.36618599304636,32.50663656430566,3,9,0.18154625606482822,1.2925271075330402,0.11680219231753133
validation,59.183673469387756,6.081376941651604,26.139670432955175,3,9,0.44894597311440226,1.7720159004013438,0.27159448251328694
test,37.5886524822695,27.41346414752963,-27.242101117535633,3,9,-0.22313177685429506,0.6898599394082015,-0.17041013845843545
