feature,fuzzy_value,split,num_trades,total_return_pct,win_rate,sharpe_ratio
volume_percentile_60,Medium,train,35,0.9467485709285086,0.5428571428571428,0.04430750296132437
volume_percentile_60,High,train,49,-11.292920062721487,0.40816326530612246,-0.2641934038492687
volume_percentile_60,Low,train,35,-1.327122292982951,0.42857142857142855,-0.031415217089183385
volume_percentile_60,Very High,train,131,6.616073092813631,0.5114503816793893,0.0553282093799168
cand_up_down_vol_ratio_20,Very High,train,75,5.590709056482428,0.49333333333333335,0.07451043360377749
cand_up_down_vol_ratio_20,High,train,227,-1.113350045134089,0.4933920704845815,0.001489222979663737
cand_up_down_vol_ratio_20,Medium,train,9,-4.046653925516332,0.3333333333333333,-0.27488431446524575
cand_up_down_vol_ratio_20,Low,train,13,3.166876744676684,0.5384615384615384,0.18494905125983555
cand_up_down_vol_ratio_20,Very Low,train,31,-8.013859687131072,0.45161290322580644,-0.24840491026590153
tr_to_atr_14,High,train,42,-0.6122925509324891,0.42857142857142855,-0.010014847287015075
tr_to_atr_14,Very Low,train,93,-8.95686828907737,0.40860215053763443,-0.09615987879856679
tr_to_atr_14,Very High,train,130,2.2675275447806778,0.5,0.02284708639472688
tr_to_atr_14,Medium,train,55,5.806954178666631,0.5818181818181818,0.11363952693688359
tr_to_atr_14,Low,train,35,-2.921598740059829,0.5714285714285714,-0.07254278777937484
rsi_div_persistence,Very High,train,5,-1.6108958172385526,0.4,-0.44809685823517525
rsi_div_persistence,Very Low,train,329,-3.681355814111584,0.48024316109422494,-0.005640659562089272
rsi_div_persistence,Low,train,9,-3.3533871353391325,0.4444444444444444,-0.38734588730702424
rsi_div_persistence,Medium,train,5,1.0119197073912904,0.6,0.24117482556608746
rsi_div_persistence,High,train,7,3.217441202675595,0.8571428571428571,0.5662261712955007
