rule_index,old_tp,old_sl,old_capital_pct,new_tp,new_sl,new_capital_pct,changed_tp_sl,changed_capital,full_signals,train_signals,test_signals,hidden_signals,rest_signals,train_sum_net_pct,test_sum_net_pct,hidden_sum_net_pct,rest_sum_net_pct,conditions
115,2.0,1.0,12.5,3.5,1.0,12.5,True,False,35,9,4,4,18,-6.300000190734863,4.199999809265137,7.204486846923828,-11.230100631713867,[ema_gap_atr_20] IS Neutral Positive AND [band_bb_percB_20_2] IS Extreme Bearish AND [close_location_value] IS High AND [range_compression_20_100] IS Very Low
116,2.0,1.0,12.5,2.0,1.0,10.0,False,True,35,6,7,4,18,1.799999713897705,-2.4000003337860107,7.199999809265137,-11.90500545501709,[rsi_centered_14] IS Weak Bullish AND [ema_gap_atr_20] IS Weak Bearish AND [ret_autocorr_1_30] IS Neutral Positive AND [efficiency_ratio_20] IS Very Low
117,2.0,1.0,12.5,2.0,1.0,10.0,False,True,43,19,5,4,15,-13.247427940368652,-2.384185791015625e-07,7.199999809265137,-9.0,[channel_pos_20] IS Low AND [ema_gap_atr_20] IS Extreme Bullish AND [realized_vol_20] IS High AND [parkinson_vol_20] IS Very High
118,2.0,1.0,12.5,3.5,2.0,10.0,True,True,47,19,4,4,20,11.855630874633789,-1.241668462753296,13.199999809265137,6.110210418701172,[rsi_centered_14] IS Strong Bullish AND [channel_pos_20] IS Very Low AND [ema_gap_atr_20] IS Neutral Positive AND [downside_semivol_20] IS Very High
119,2.0,1.0,12.5,2.0,1.0,12.5,False,False,39,11,9,4,15,-1.271697759628296,0.03926491737365723,7.199999809265137,-8.72835636138916,[band_bb_percB_20_2] IS Weak Bullish AND [channel_pos_20] IS Very Low AND [rsi_centered_14] IS Weak Bearish AND [percent_b_20] IS Weak Bullish
120,2.0,1.0,12.5,3.5,1.0,12.5,True,False,31,1,5,4,21,-1.2000000476837158,1.145655632019043,13.199999809265137,-19.848384857177734,[rsi_centered_14] IS Strong Bullish AND [band_bb_percB_20_2] IS Extreme Bearish AND [downside_semivol_20] IS Very Low AND [range_compression_20_100] IS Very Low AND [mom_stoch_rsi_14_14_3] IS Very Low
121,2.0,1.0,12.5,3.5,1.0,10.0,True,True,24,6,3,4,11,4.890506267547607,-3.6000001430511475,8.920548439025879,-2.3558735847473145,[dmi_balance_14] IS Strong Bullish AND [rsi_centered_14] IS Extreme Bearish AND [tr_to_atr_14] IS Medium AND [channel_pos_20] IS Very Low
122,2.0,1.0,12.5,2.0,1.0,10.0,False,True,54,23,6,4,21,-14.266924858093262,-4.200000286102295,7.199999809265137,-4.9144182205200195,[channel_pos_20] IS Low AND [ema_gap_atr_20] IS Extreme Bullish AND [downside_semivol_20] IS High AND [upside_semivol_20] IS Very High
123,2.0,1.0,12.5,2.0,1.25,10.0,True,True,39,10,3,4,22,1.1956312656402588,-0.6401499509811401,7.199999809265137,3.7952561378479004,[dmi_balance_14] IS Strong Bullish AND [rsi_centered_14] IS Extreme Bearish AND [range_compression_20_100] IS Low AND [channel_pos_20] IS Very Low
124,2.0,1.0,12.5,3.5,1.75,12.5,True,False,45,8,0,4,33,12.3688325881958,0.0,7.949999809265137,8.680012702941895,[rsi_centered_14] IS Strong Bullish AND [band_bb_percB_20_2] IS Extreme Bearish AND [efficiency_ratio_20] IS Very Low AND [dmi_balance_14] IS Extreme Bullish
125,2.0,1.0,12.5,2.5,1.0,10.0,True,True,28,12,4,4,8,-3.43550705909729,-4.800000190734863,9.199999809265137,0.8379499912261963,[channel_pos_20] IS Low AND [ema_gap_atr_20] IS Extreme Bullish AND [dollar_vol_rel_20] IS High AND [log_range_over_vol_100] IS Very High
126,2.0,1.0,12.5,3.5,1.0,10.0,True,True,25,8,3,4,10,-9.600000381469727,-2.84779691696167,8.699999809265137,-7.1436004638671875,[dmi_balance_14] IS Strong Bullish AND [ema_slope_atr_20_5] IS Extreme Bearish AND [ema_gap_atr_20] IS Weak Bearish AND [efficiency_ratio_20] IS Very Low
127,2.0,1.0,12.5,3.0,2.0,10.0,True,True,17,0,5,4,8,0.0,-1.000000238418579,11.199999809265137,-7.600000381469727,[rsi_centered_14] IS Strong Bullish AND [band_bb_percB_20_2] IS Bearish AND symbol is 1 AND [atr_pct_14] IS Very High
