Trade_Number,Direction,Rule_Index,Rule_TP,Rule_SL,Symbol,Entry_Time,Entry_Index,Symbol_Bar_Index,Entry_Price,Release_Index,Close_Time,Exit_Reason,Price_Return_Pct,Equity_Before_Entry,Capital_Pct,Round_Trip_Fee_Rate,Target_Position_Notional,Position_Notional,Margin_Used,Open_Total_Exposure_Before,Open_Symbol_Exposure_Before,Remaining_Total_Capacity,Gross_PnL,Fee,Net_PnL,Equity_Before_Close,Equity_After,Account_Return_Pct,High_Water_Mark,Drawdown_Pct,Account_Status,Realized
19,short,12,2.5,2.0,1,2024-01-09 13:30:00,24660,2466,0.5184,27540,2024-01-10 13:30:00,TP,2.5,1010.7885405356933,12.5,0.002,126.34856756696166,126.34856756696166,126.34856756696166,252.45270143481093,0.0,758.3358391008824,3.1587141891740416,0.25269713513392333,2.9060170540401185,1017.856545954435,1020.7625630084751,2.076256300847512,1020.7625630084751,0.0,ACTIVE,True
20,short,12,2.5,2.0,6,2024-01-09 13:35:00,24675,2467,7.21,27555,2024-01-10 13:35:00,TP,2.5,1010.7885405356933,12.5,0.002,126.34856756696166,126.34856756696166,126.34856756696166,378.8012690017726,126.15932857410051,631.9872715339206,3.1587141891740416,0.25269713513392333,2.9060170540401185,1020.7625630084751,1023.6685800625153,2.3668580062515376,1023.6685800625153,0.0,ACTIVE,True
21,short,12,2.5,2.0,6,2024-01-09 13:40:00,24685,2468,7.195,27565,2024-01-10 13:40:00,TP,2.5,1010.7885405356933,12.5,0.002,126.34856756696166,126.34856756696166,126.34856756696166,505.14983656873426,252.5078961410622,505.63870396695904,3.1587141891740416,0.25269713513392333,2.9060170540401185,1023.6685800625153,1026.5745971165554,2.657459711655541,1026.5745971165554,0.0,ACTIVE,True
22,short,4,2.5,1.25,5,2024-01-09 13:45:00,24694,2469,0.07844,27574,2024-01-10 13:45:00,SL,-1.25,1010.7885405356933,12.5,0.002,126.34856756696166,126.34856756696166,126.34856756696166,631.4984041356959,0.0,379.29013639999744,-1.5793570945870208,0.25269713513392333,-1.8320542297209441,1026.5745971165554,1024.7425428868344,2.4742542886834418,1026.5745971165554,0.17846284477201457,ACTIVE,True
23,short,7,3.5,1.0,1,2024-01-09 13:50:00,24700,2470,0.5163,27580,2024-01-10 13:50:00,SL,-1.0,1010.7885405356933,12.5,0.002,126.34856756696166,126.34856756696166,126.34856756696166,757.8469717026576,126.34856756696166,252.94156883303572,-1.2634856756696167,0.25269713513392333,-1.51618281080354,1024.7425428868344,1023.2263600760308,2.322636007603074,1026.5745971165554,0.3261562335488485,ACTIVE,True
24,short,7,3.5,1.0,2,2024-01-09 13:50:00,24701,2470,35.87,27581,2024-01-10 13:50:00,TP,3.5,1010.7885405356933,12.5,0.002,126.34856756696166,126.34856756696166,126.34856756696166,884.1955392696193,126.29337286071048,126.593001266074,4.422199864843659,0.25269713513392333,4.169502729709736,1023.2263600760308,1027.3958628057405,2.7395862805740467,1027.3958628057405,0.0,ACTIVE,True
25,short,5,2.5,1.5,8,2024-01-10 14:35:00,27677,2767,93.64,30557,2024-01-11 14:35:00,SL,-1.5,1027.3958628057405,12.5,0.002,128.42448285071757,128.42448285071757,128.42448285071757,5.684341886080802e-14,0.0,1027.3958628057405,-1.9263672427607634,0.2568489657014351,-2.1832162084621984,1027.3958628057405,1025.2126465972783,2.52126465972784,1027.3958628057405,0.21250000000000274,ACTIVE,True
26,short,12,2.5,2.0,2,2024-01-13 00:20:00,34601,3460,35.62,37481,2024-01-14 00:20:00,TP,2.5,1025.2126465972783,12.5,0.002,128.1515808246598,128.1515808246598,128.1515808246598,5.684341886080802e-14,0.0,1025.2126465972783,3.203789520616495,0.2563031616493196,2.947486358967175,1025.2126465972783,1028.1601329562454,2.816013295624553,1028.1601329562454,0.0,ACTIVE,True
27,short,4,2.5,1.25,4,2024-01-14 20:20:00,39883,3988,42521.1,42763,2024-01-15 20:20:00,SL,-1.25,1028.1601329562454,12.5,0.002,128.52001661953068,128.52001661953068,128.52001661953068,5.684341886080802e-14,0.0,1028.1601329562454,-1.6065002077441335,0.2570400332390614,-1.863540240983195,1028.1601329562454,1026.2965927152622,2.62965927152623,1028.1601329562454,0.18124999999999894,ACTIVE,True
28,short,4,2.5,1.25,4,2024-01-14 20:30:00,39903,3990,42639.56,42783,2024-01-15 20:30:00,SL,-1.25,1028.1601329562454,12.5,0.002,128.52001661953068,128.52001661953068,128.52001661953068,128.52001661953074,128.52001661953068,899.6401163367148,-1.6065002077441335,0.2570400332390614,-1.863540240983195,1026.2965927152622,1024.433052474279,2.443305247427907,1028.1601329562454,0.3624999999999979,ACTIVE,True
29,short,4,2.5,1.25,4,2024-01-14 20:35:00,39913,3991,42688.0,42793,2024-01-15 20:35:00,SL,-1.25,1028.1601329562454,12.5,0.002,128.52001661953068,128.52001661953068,128.52001661953068,257.0400332390614,257.04003323906136,771.1200997171841,-1.6065002077441335,0.2570400332390614,-1.863540240983195,1024.433052474279,1022.5695122332959,2.256951223329584,1028.1601329562454,0.5437499999999968,ACTIVE,True
30,short,4,2.5,1.25,5,2024-01-14 21:05:00,39974,3997,0.08101,42854,2024-01-15 21:05:00,Time_288,-0.148129860511042,1028.1601329562454,12.5,0.002,128.52001661953068,128.52001661953068,128.52001661953068,385.5600498585921,0.0,642.6000830976534,-0.19037652134727878,0.2570400332390614,-0.44741655458634016,1022.5695122332959,1022.1220956787096,2.2122095678709597,1028.1601329562454,0.5872662325638743,ACTIVE,True
31,short,4,2.5,1.25,4,2024-01-16 15:15:00,45033,4503,42995.03,47913,2024-01-17 15:15:00,SL,-1.25,1022.1220956787096,12.5,0.002,127.7652619598387,127.7652619598387,127.7652619598387,0.0,0.0,1022.1220956787096,-1.5970657744979837,0.2555305239196774,-1.8525962984176612,1022.1220956787096,1020.2694993802919,2.0269499380291878,1028.1601329562454,0.7674518125173527,ACTIVE,True
32,short,4,2.5,1.25,4,2024-01-17 13:20:00,47683,4768,42612.55,50563,2024-01-18 13:20:00,Time_288,0.48218189242371357,1022.1220956787096,12.5,0.002,127.7652619598387,127.7652619598387,127.7652619598387,127.7652619598387,127.7652619598387,894.3568337188709,0.6160609579780653,0.2555305239196774,0.36053043405838786,1020.2694993802919,1020.6300298143503,2.063002981435025,1028.1601329562454,0.732386220835461,ACTIVE,True
33,short,4,2.5,1.25,4,2024-01-17 13:35:00,47713,4771,42689.99,50593,2024-01-18 13:35:00,Time_288,0.49976587017237195,1022.1220956787096,12.5,0.002,127.7652619598387,127.7652619598387,127.7652619598387,255.5305239196774,255.5305239196774,766.5915717590321,0.6385271732115984,0.2555305239196774,0.38299664929192095,1020.6300298143503,1021.0130264636423,2.1013026463642337,1028.1601329562454,0.6951355400304454,ACTIVE,True
34,short,4,2.5,1.25,7,2024-01-17 18:25:00,48296,4829,2528.74,51176,2024-01-18 18:25:00,TP,2.5,1020.2694993802919,12.5,0.002,127.53368742253649,127.53368742253649,127.53368742253649,255.53052391967736,0.0,764.7389754606145,3.188342185563412,0.25506737484507297,2.933274810718339,1021.0130264636423,1023.9463012743606,2.3946301274360593,1028.1601329562454,0.40984196399143374,ACTIVE,True
35,short,8,2.5,1.75,2,2024-01-23 04:10:00,63861,6386,30.07,66741,2024-01-24 04:10:00,TP,2.5,1023.9463012743606,12.5,0.002,127.99328765929508,127.99328765929508,127.99328765929508,-2.842170943040401e-14,0.0,1023.9463012743606,3.1998321914823773,0.25598657531859015,2.943845616163787,1023.9463012743606,1026.8901468905244,2.689014689052449,1028.1601329562454,0.12352025963790793,ACTIVE,True
36,short,5,2.5,1.5,7,2024-01-23 12:10:00,64826,6482,2214.88,67706,2024-01-24 12:10:00,SL,-1.5,1023.9463012743606,12.5,0.002,127.99328765929508,127.99328765929508,127.99328765929508,127.99328765929505,0.0,895.9530136150656,-1.9198993148894261,0.25598657531859015,-2.1758858902080163,1026.8901468905244,1024.7142610003164,2.4714261000316373,1028.1601329562454,0.3351493454644308,ACTIVE,True
