Trade_Number,Direction,Rule_Index,Rule_TP,Rule_SL,Symbol,Entry_Time,Entry_Index,Symbol_Bar_Index,Entry_Price,Release_Index,Close_Time,Exit_Reason,Price_Return_Pct,Equity_Before_Entry,Capital_Pct,Round_Trip_Fee_Rate,Target_Position_Notional,Position_Notional,Margin_Used,Open_Total_Exposure_Before,Open_Symbol_Exposure_Before,Remaining_Total_Capacity,Gross_PnL,Fee,Net_PnL,Equity_Before_Close,Equity_After,Account_Return_Pct,High_Water_Mark,Drawdown_Pct,Account_Status,Realized
1921,short,71,2.0,2.0,4,2025-07-13 15:10:00,1610543,161054,118989.56,1613423,2025-07-14 15:10:00,SL,-2.0,5981.602291229267,12.5,0.002,747.7002864036584,747.7002864036584,747.7002864036584,749.1235999087916,9.094947017729282e-13,5232.478691320476,-14.954005728073168,1.495400572807317,-16.449406300880486,5972.6128080303615,5956.163401729481,495.61634017294807,6062.139338542307,1.7481606887364776,ACTIVE,True
1922,short,71,2.0,2.0,2,2025-07-13 15:20:00,1610561,161056,21.45,1613441,2025-07-14 15:20:00,TP,2.0,5981.602291229267,12.5,0.002,747.7002864036584,747.7002864036584,747.7002864036584,1496.82388631245,9.094947017729282e-13,4484.778404916818,14.954005728073168,1.495400572807317,13.458605155265852,5956.163401729481,5969.622006884747,496.9622006884747,6062.139338542307,1.5261498703823377,ACTIVE,True
1923,short,208,2.0,1.5,1,2025-07-13 18:10:00,1610900,161090,0.7426,1613780,2025-07-14 18:10:00,TP,2.0,5972.6128080303615,12.5,0.002,746.5766010037952,746.5766010037952,746.5766010037952,1495.4005728073162,0.0,4477.212235223045,14.931532020075904,1.4931532020075904,13.438378818068314,5969.622006884747,5983.060385702815,498.30603857028154,6062.139338542307,1.3044727021815183,ACTIVE,True
1924,short,208,2.0,1.5,1,2025-07-13 18:15:00,1610910,161091,0.7426,1613790,2025-07-14 18:15:00,TP,2.0,5972.6128080303615,12.5,0.002,746.5766010037952,746.5766010037952,746.5766010037952,2241.9771738111112,746.5766010037952,3730.6356342192503,14.931532020075904,1.4931532020075904,13.438378818068314,5983.060385702815,5996.498764520884,499.6498764520884,6062.139338542307,1.0827955339806987,ACTIVE,True
1925,short,208,2.0,1.5,1,2025-07-13 18:20:00,1610920,161092,0.7434,1613800,2025-07-14 18:20:00,TP,2.0,5972.6128080303615,12.5,0.002,746.5766010037952,746.5766010037952,746.5766010037952,2988.5537748149063,1493.1532020075904,2984.059033215455,14.931532020075904,1.4931532020075904,13.438378818068314,5996.498764520884,6009.937143338952,500.99371433389524,6062.139338542307,0.8611183657798789,ACTIVE,True
1926,short,38,3.5,1.5,8,2025-07-13 23:15:00,1611517,161151,160.71,1614397,2025-07-14 23:15:00,SL,-1.5,5972.6128080303615,12.5,0.002,746.5766010037952,746.5766010037952,746.5766010037952,3735.1303758187014,2.2737367544323206e-13,2237.48243221166,-11.198649015056928,1.4931532020075904,-12.691802217064518,6009.937143338952,5997.245341121888,499.72453411218873,6062.139338542307,1.0704801357473224,ACTIVE,True
1927,short,63,2.0,1.5,5,2025-07-13 23:20:00,1611524,161152,0.19782,1614404,2025-07-14 23:20:00,SL,-1.5,5972.6128080303615,12.5,0.002,746.5766010037952,746.5766010037952,746.5766010037952,4481.7069768224965,2.2737367544323206e-13,1490.905831207865,-11.198649015056928,1.4931532020075904,-12.691802217064518,5997.245341121888,5984.553538904823,498.4553538904823,6062.139338542307,1.2798419057147654,ACTIVE,True
1928,short,66,3.5,2.0,2,2025-07-14 04:35:00,1612151,161215,21.93,1615031,2025-07-15 04:35:00,TP,3.5,5972.6128080303615,12.5,0.002,746.5766010037952,744.32923020407,744.32923020407,5228.283577826292,747.7002864036593,744.32923020407,26.05152305714245,1.4886584604081399,24.56286459673431,5984.553538904823,6009.116403501557,500.9116403501557,6062.139338542307,0.8746571479087726,ACTIVE,True
1929,short,15,2.5,1.0,7,2025-07-14 17:20:00,1613686,161368,3018.89,1616566,2025-07-15 17:20:00,TP,2.5,5969.622006884747,12.5,0.002,746.2027508605934,746.2027508605934,746.2027508605934,4477.212235223044,2.2737367544323206e-13,1492.4097716617025,18.655068771514834,1.4924055017211868,17.162663269793647,6009.116403501557,6026.279066771351,502.62790667713506,6062.139338542307,0.5915448287861245,ACTIVE,True
1930,short,205,2.5,1.25,5,2025-07-14 20:35:00,1614074,161407,0.19737,1616954,2025-07-15 20:35:00,TP,2.5,6009.937143338952,12.5,0.002,751.242142917369,751.242142917369,751.242142917369,2983.6851830722526,746.5766010037954,3026.2519602667,18.781053572934226,1.502484285834738,17.278569287099486,6026.279066771351,6043.55763605845,504.355763605845,6062.139338542307,0.306520544087744,ACTIVE,True
1931,short,26,3.5,1.0,7,2025-07-14 20:40:00,1614086,161408,3008.22,1616966,2025-07-15 20:40:00,SL,-1.0,6009.937143338952,12.5,0.002,751.242142917369,751.242142917369,751.242142917369,3734.9273259896217,746.2027508605936,2275.0098173493307,-7.512421429173691,1.502484285834738,-9.014905715008428,6043.55763605845,6034.542730343442,503.45427303434417,6062.139338542307,0.4552288665390729,ACTIVE,True
1932,short,22,2.0,1.0,6,2025-07-15 04:45:00,1615055,161505,3.867,1617935,2025-07-16 04:45:00,SL,-1.0,6009.116403501557,12.5,0.002,751.1395504376947,751.1395504376947,751.1395504376947,2248.687036695331,2.2737367544323206e-13,3760.4293668062264,-7.511395504376947,1.5022791008753893,-9.013674605252335,6034.542730343442,6025.5290557381895,502.552905573819,6062.139338542307,0.603916880817207,ACTIVE,True
1933,short,26,3.5,1.0,8,2025-07-15 05:20:00,1615127,161512,160.38,1618007,2025-07-16 05:20:00,SL,-1.0,6009.116403501557,12.5,0.002,751.1395504376947,751.1395504376947,751.1395504376947,2999.8265871330254,2.2737367544323206e-13,3009.289816368532,-7.511395504376947,1.5022791008753893,-9.013674605252335,6025.5290557381895,6016.515381132937,501.6515381132938,6062.139338542307,0.7526048950953409,ACTIVE,True
1934,short,14,2.0,2.0,7,2025-07-15 05:25:00,1615136,161513,2972.5,1618016,2025-07-16 05:25:00,SL,-2.0,6009.116403501557,12.5,0.002,751.1395504376947,751.1395504376947,751.1395504376947,3750.96613757072,1497.4448937779625,2258.150265930837,-15.022791008753893,1.5022791008753893,-16.525070109629283,6016.515381132937,5999.990311023308,499.9990311023308,6062.139338542307,1.0251995879385916,ACTIVE,True
1935,short,106,2.0,1.0,4,2025-07-15 05:35:00,1615153,161515,117036.71,1618033,2025-07-16 05:35:00,SL,-1.0,6009.116403501557,12.5,0.002,751.1395504376947,751.1395504376947,751.1395504376947,4502.105688008414,9.094947017729282e-13,1507.010715493143,-7.511395504376947,1.5022791008753893,-9.013674605252335,5999.990311023308,5990.976636418056,499.0976636418056,6062.139338542307,1.1738876022167255,ACTIVE,True
1936,short,18,2.0,1.0,8,2025-07-15 06:55:00,1615317,161531,160.41,1618197,2025-07-16 06:55:00,SL,-1.0,6009.116403501557,12.5,0.002,751.1395504376947,751.1395504376947,751.1395504376947,5253.2452384461085,751.1395504376949,755.8711650554487,-7.511395504376947,1.5022791008753893,-9.013674605252335,5990.976636418056,5981.962961812804,498.1962961812804,6062.139338542307,1.3225756164948594,ACTIVE,True
1937,short,78,3.5,1.0,9,2025-07-15 08:50:00,1615548,161554,0.2976,1618428,2025-07-16 08:50:00,SL,-1.0,6009.116403501557,12.5,0.002,751.1395504376947,4.731614617754531,4.731614617754531,6004.384788883803,0.0,4.731614617754531,-0.04731614617754531,0.009463229235509062,-0.05677937541305437,5981.962961812804,5981.90618243739,498.190618243739,6062.139338542307,1.323512239232191,ACTIVE,True
1938,short,26,3.5,1.0,8,2025-07-15 19:20:00,1616807,161680,162.08,1619687,2025-07-16 19:20:00,SL,-1.0,6026.279066771351,12.5,0.002,753.2848833464188,753.2848833464188,753.2848833464188,5262.913652640964,1502.2791008753895,763.3654141303869,-7.532848833464189,1.5065697666928377,-9.039418600157026,5981.90618243739,5972.8667638372335,497.2866763837233,6062.139338542307,1.472624921989007,ACTIVE,True
1939,short,232,3.5,1.75,6,2025-07-16 03:55:00,1617835,161783,4.044,1620715,2025-07-17 03:55:00,SL,-1.75,6034.542730343442,12.5,0.002,754.3178412929302,754.3178412929302,754.3178412929302,4513.714250152644,751.1395504376949,1520.8284801907976,-13.20056222262628,1.5086356825858604,-14.70919790521214,5972.8667638372335,5958.1575659320215,495.81575659320214,6062.139338542307,1.7152653016268165,ACTIVE,True
1940,short,232,3.5,1.75,6,2025-07-16 04:00:00,1617845,161784,4.036,1620725,2025-07-17 04:00:00,SL,-1.75,6034.542730343442,12.5,0.002,754.3178412929302,754.3178412929302,754.3178412929302,5268.032091445574,1505.4573917306252,766.5106388978675,-13.20056222262628,1.5086356825858604,-14.70919790521214,5958.1575659320215,5943.4483680268095,494.3448368026809,6062.139338542307,1.9579056812646254,ACTIVE,True
1941,short,70,3.5,2.0,2,2025-07-16 22:20:00,1620041,162004,22.98,1622921,2025-07-17 22:20:00,TP,3.5,5972.8667638372335,12.5,0.002,746.6083454796542,746.6083454796542,746.6083454796542,1508.6356825858577,1.0231815394945443e-12,4464.231081251376,26.1312920917879,1.4932166909593083,24.63807540082859,5943.4483680268095,5968.086443427638,496.80864434276384,6062.139338542307,1.551480259067828,ACTIVE,True
1942,short,220,2.0,1.0,5,2025-07-17 13:10:00,1621824,162182,0.21502,1624704,2025-07-18 13:10:00,TP,2.0,5943.4483680268095,12.5,0.002,742.9310460033512,742.9310460033512,742.9310460033512,746.6083454796516,2.2737367544323206e-13,5196.840022547158,14.858620920067024,1.4858620920067025,13.372758828060322,5968.086443427638,5981.459202255698,498.14592022556985,6062.139338542307,1.3308855468506806,ACTIVE,True
1943,short,97,3.5,1.0,8,2025-07-17 13:20:00,1621847,162184,175.19,1624727,2025-07-18 13:20:00,SL,-1.0,5943.4483680268095,12.5,0.002,742.9310460033512,742.9310460033512,742.9310460033512,1489.5393914830029,2.2737367544323206e-13,4453.908976543807,-7.429310460033512,1.4858620920067025,-8.915172552040215,5981.459202255698,5972.5440297036575,497.25440297036573,6062.139338542307,1.477948688328789,ACTIVE,True
1944,short,211,2.0,1.0,5,2025-07-17 15:25:00,1622094,162209,0.21186,1624974,2025-07-18 15:25:00,SL,-1.0,5943.4483680268095,12.5,0.002,742.9310460033512,742.9310460033512,742.9310460033512,2232.470437486354,742.9310460033514,3710.9779305404554,-7.429310460033512,1.4858620920067025,-8.915172552040215,5972.5440297036575,5963.628857151617,496.3628857151617,6062.139338542307,1.625011829806897,ACTIVE,True
1945,short,214,3.0,2.0,2,2025-07-18 01:50:00,1623341,162334,24.26,1626221,2025-07-19 01:50:00,SL,-2.0,5968.086443427638,12.5,0.002,746.0108054284548,746.0108054284548,746.0108054284548,2228.793138010051,1.0231815394945443e-12,3739.2933054175874,-14.920216108569095,1.4920216108569095,-16.412237719426006,5963.628857151617,5947.216619432191,494.7216619432191,6062.139338542307,1.8957452590944643,ACTIVE,True
1946,short,214,3.0,2.0,2,2025-07-18 01:55:00,1623351,162335,24.27,1626231,2025-07-19 01:55:00,SL,-2.0,5968.086443427638,12.5,0.002,746.0108054284548,746.0108054284548,746.0108054284548,2974.8039434385055,746.0108054284558,2993.2824999891327,-14.920216108569095,1.4920216108569095,-16.412237719426006,5947.216619432191,5930.804381712765,493.08043817127646,6062.139338542307,2.1664786883820315,ACTIVE,True
1947,short,63,2.0,1.5,4,2025-07-18 09:50:00,1624303,162430,118803.75,1627183,2025-07-19 09:50:00,Time_288,0.5030985974769291,5968.086443427638,12.5,0.002,746.0108054284548,746.0108054284548,746.0108054284548,3720.81474886696,9.094947017729282e-13,2247.271694560678,3.7531698991368985,1.4920216108569095,2.2611482882799887,5930.804381712765,5933.065530001045,493.3065530001045,6062.139338542307,2.1291791780605807,ACTIVE,True
1948,short,59,2.0,1.0,4,2025-07-18 10:30:00,1624383,162438,118880.0,1627263,2025-07-19 10:30:00,Time_288,0.46433378196500674,5968.086443427638,12.5,0.002,746.0108054284548,746.0108054284548,746.0108054284548,4466.825554295415,746.0108054284557,1501.2608891322234,3.463980186713552,1.4920216108569095,1.9719585758566425,5933.065530001045,5935.0374885769015,493.5037488576902,6062.139338542307,2.0966500911206087,ACTIVE,True
1949,short,220,2.0,1.0,5,2025-07-19 10:50:00,1627304,162730,0.25265,1630184,2025-07-20 10:50:00,TP,2.0,5935.0374885769015,12.5,0.002,741.8796860721127,741.8796860721127,741.8796860721127,-2.9558577807620168e-12,2.2737367544323206e-13,5935.037488576904,14.837593721442254,1.4837593721442255,13.353834349298028,5935.0374885769015,5948.3913229262,494.83913229262,6062.139338542307,1.8763675538256264,ACTIVE,True
1950,short,235,2.0,1.25,3,2025-07-20 05:50:00,1629582,162958,743.57,1632462,2025-07-21 05:50:00,SL,-1.25,5935.0374885769015,12.5,0.002,741.8796860721127,741.8796860721127,741.8796860721127,741.8796860721097,0.0,5193.157802504792,-9.27349607590141,1.4837593721442255,-10.757255448045635,5948.3913229262,5937.634067478154,493.7634067478154,6062.139338542307,2.053817375535472,ACTIVE,True
1951,short,98,3.0,1.0,6,2025-07-20 22:35:00,1631595,163159,4.481,1634475,2025-07-21 22:35:00,SL,-1.0,5948.3913229262,12.5,0.002,743.548915365775,743.548915365775,743.548915365775,741.8796860721097,2.2737367544323206e-13,5206.51163685409,-7.43548915365775,1.4870978307315499,-8.9225869843893,5937.634067478154,5928.711480493765,492.8711480493765,6062.139338542307,2.201002824204736,ACTIVE,True
1952,short,210,2.0,1.0,7,2025-07-20 22:50:00,1631626,163162,3752.21,1634506,2025-07-21 22:50:00,SL,-1.0,5948.3913229262,12.5,0.002,743.548915365775,743.548915365775,743.548915365775,1485.4286014378847,1.1368683772161603e-13,4462.962721488315,-7.43548915365775,1.4870978307315499,-8.9225869843893,5928.711480493765,5919.788893509375,491.97888935093755,6062.139338542307,2.3481882728740002,ACTIVE,True
1953,short,100,3.0,1.5,4,2025-07-20 23:55:00,1631753,163175,117265.11,1634633,2025-07-21 23:55:00,SL,-1.5,5948.3913229262,12.5,0.002,743.548915365775,743.548915365775,743.548915365775,2228.9775168036595,9.094947017729282e-13,3719.4138061225403,-11.153233730486624,1.4870978307315499,-12.640331561218174,5919.788893509375,5907.148561948157,490.71485619481575,6062.139338542307,2.5567009918221153,ACTIVE,True
1954,short,194,3.5,1.25,2,2025-07-21 13:15:00,1633351,163335,25.7,1636231,2025-07-22 13:15:00,SL,-1.25,5937.634067478154,12.5,0.002,742.2042584347693,742.2042584347693,742.2042584347693,2230.6467460973217,1.1368683772161603e-12,3706.9873213808323,-9.277553230434616,1.4844085168695385,-10.761961747304156,5907.148561948157,5896.3866002008535,489.6386600200853,6062.139338542307,2.734228447828951,ACTIVE,True
